SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
917351,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917352,HCN,000074-90-8,,0,UNKNOWN AMOUNT,HYDROGEN CYANIDE,NO,,
917356,OTH,000000-00-0,,0.25,TEASPOON(S),BUNKER OIL,YES,0.25,TEASPOON(S)
917357,GAS,000000-00-0,,15,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,15,GALLON(S)
917359,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,5,GALLON(S)
917362,ODS,000000-00-0,,0.5,GALLON(S),OIL: DIESEL,YES,2,CUP(S)
917363,OTH,000000-00-0,,0.94,GALLON(S),MIXTURE OF GREASE AND WATER,YES,0.94,GALLON(S)
917364,NCC,000000-00-0,,100,POUND(S),D-027 HAZARDOUS WASTE - BRINE,NO,,
917365,NCC,000000-00-0,,275,GALLON(S),WOOD SEALANT,NO,,
917366,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917367,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
917368,NCC,000000-00-0,,275,GALLON(S),PAINT,NO,,
917370,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
917371,OHY,000000-00-0,,1,OUNCE(S),HYDRAULIC OIL,YES,1,OUNCE(S)
917372,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,NO,,
917374,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,GALLON(S)
917375,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
917380,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PLASTIC OR RUBBER BALLS,YES,0,UNKNOWN AMOUNT
917382,OHY,000000-00-0,,50,GALLON(S),HYDRAULIC OIL,YES,50,GALLON(S)
917383,WPF,000000-00-0,,10,GALLON(S),WAX: PARAFFIN,YES,10,GALLON(S)
917384,OSX,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 6",UNKNOWN,0,UNKNOWN AMOUNT
917385,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
917388,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
917390,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
917391,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
917391,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,NO,,
917391,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL (OIL FILTERS),NO,,
917392,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,0.5,QUART(S)
917393,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917395,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917396,SFD,000000-00-0,,10103.59,POUND(S),SULFUR DIOXIDE,NO,, 
917396,HDS,007783-06-4,,109.56,POUND(S),HYDROGEN SULFIDE,NO,, 
917399,OIL,000000-00-0,,50,BARREL(S),OIL: CRUDE,YES,50,BARREL(S)
917400,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
917401,NAC,007697-37-2,,10,GALLON(S),NITRIC ACID,NO,,
917402,OHY,000000-00-0,,20,GALLON(S),HYDRAULIC OIL,YES,20,GALLON(S)
917403,OTH,000000-00-0,,1,GALLON(S),FUEL OIL,YES,1,GALLON(S)
917405,OLB,000000-00-0,,12,OUNCE(S),"OIL, MISC: LUBRICATING",YES,12,OUNCE(S)
917406,NCC,000000-00-0,,0,UNKNOWN AMOUNT,"BUILDING SUPPLIES, INSULATION, CONSTRUCTION EQUIPMENT",NO,,
917407,OSX,000000-00-0,,1,BARREL(S),"OIL, FUEL: NO. 6",YES,0,UNKNOWN AMOUNT
917408,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,YES,2,GALLON(S)
917410,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
917411,OMN,000000-00-0,,29,GALLON(S),"OIL, MISC: MINERAL",NO,,
917414,OTF,000000-00-0,,29,GALLON(S),"OIL, MISC: TRANSFORMER",NO,, 
917416,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
917417,ODS,000000-00-0,,2,CUP(S),OIL: DIESEL,YES,2,CUP(S)
917418,ODS,000000-00-0,,2,BARREL(S),DIESEL FUEL,YES,2,BARREL(S)
917419,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917420,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
917421,AMA,007664-41-7,,500,POUND(S),"AMMONIA, ANHYDROUS",NO,,
917422,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
917423,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
917424,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
917427,OMT,000000-00-0,,1,OUNCE(S),"OIL, MISC: MOTOR",YES,1,OUNCE(S)
917429,TPT,000000-00-0,,0,UNKNOWN AMOUNT,TURPENTINE,NO,,
917430,ODS,000000-00-0,,75,GALLON(S),OIL: DIESEL,NO,,
917433,OIL,000000-00-0,,18,GALLON(S),OIL: CRUDE,YES,15,GALLON(S)
917435,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
917436,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917437,SFA,007664-93-9,,3000,GALLON(S),SULFURIC ACID,NO,,
917438,OIL,000000-00-0,,2.61,GALLON(S),OIL: CRUDE,YES,2.61,GALLON(S)
917439,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917442,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
917443,ODS,000000-00-0,,2,MIL CBF,OIL: DIESEL,YES,2,MIL CBF
917444,ASP,000000-00-0,,500,GALLON(S),ASPHALT,YES,250,UNKNOWN AMOUNT
917445,OUN,000000-00-0,,10000,GALLON(S),UNKNOWN AVIATION FUEL,YES,0,UNKNOWN AMOUNT
917447,ONG,000000-00-0,,606,CUBIC FEET,NATURAL GAS,NO,,
917448,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917449,OHY,000000-00-0,,4,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
917451,ODS,000000-00-0,,80,GALLON(S),OIL: DIESEL,NO,,
917452,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917453,JPE,000000-00-0,,0,UNKNOWN AMOUNT,JET FUEL: JP-8,YES,0,UNKNOWN AMOUNT
917454,SNT,007632-00-0,,220,GALLON(S),SODIUM NITRITE,YES,220,GALLON(S)
917455,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
917456,OHY,000000-00-0,,2,QUART(S),HYDRAULIC OIL,NO,,
917457,JPE,000000-00-0,,5000,GALLON(S),JET FUEL: JP-8,YES,0,UNKNOWN AMOUNT
917460,PTH,001310-58-3,,250,GALLON(S),POTASSIUM HYDROXIDE,NO,,
917462,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917463,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917464,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
917465,HDS,007783-06-4,,100,POUND(S),HYDROGEN SULFIDE,NO,,
917467,NCC,000000-00-0,,120000,POUND(S),PYROTECHNICS AND COMMERCIAL GRADE FIREWORKS,NO,,
917468,ODS,000000-00-0,,1,CUP(S),OIL: DIESEL,YES,1,CUP(S)
917469,BNZ,000071-43-2,,227,POUND(S),BENZENE,NO,,
917470,OTD,000000-00-0,,500,GALLON(S),"OIL, FUEL: NO. 2-D",UNKNOWN,0,UNKNOWN AMOUNT
917471,OTH,000000-00-0,,0.5,TEASPOON(S),BUNKER OIL,YES,0,TEASPOON(S)
917472,BNZ,000071-43-2,,49,POUND(S),BENZENE,NO,,
917472,NTO,000000-00-0,,300,POUND(S),NITROUS OXIDE,NO,,
917472,NCC,000000-00-0,,700,POUND(S),ORGANIC CHEMICALS,NO,,
917473,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
917476,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
917477,OTD,000000-00-0,,60,GALLON(S),"OIL, FUEL: NO. 2-D",UNKNOWN,0,UNKNOWN AMOUNT
917479,NCC,000000-00-0,,1253.21,POUND(S),NITROGEN OXIDES,NO,,
917479,NCC,000000-00-0,,1190.55,POUND(S),NITROGEN OXIDE,NO,,
917479,NCC,000000-00-0,,66.66,POUND(S),NITROGEN DIOXIDE,NO,,
917480,DEA,000000-00-0,,70,GALLON(S),DIETHANOLAMINE,NO,,
917481,JPO,000000-00-0,,30,GALLON(S),JET FUEL: JP-1 (KEROSENE),NO,,
917482,HCL,007647-01-0,,0,UNKNOWN AMOUNT,HYDROCHLORIC ACID,NO,,
917483,NCC,000000-00-0,,0,UNKNOWN AMOUNT,FOAM ( FROM FIRE TRUCK),YES,0,UNKNOWN AMOUNT
917483,GAS,000000-00-0,,50,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,50,GALLON(S)
917483,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
917484,MCR,007439-97-6,,2,OTHER,MERCURY,NO,,
917485,OOD,000000-00-0,,15,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
917486,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
917487,NCC,000000-00-0,,17.8,POUND(S),NITROGEN DIOXIDE,NO,,
917487,NCC,000000-00-0,,357,POUND(S),NITROGEN OXIDES,NO,,
917487,NCC,000000-00-0,,339,POUND(S),NITROGEN OXIDE,NO,,
917487,SFD,000000-00-0,,4669,POUND(S),SULFUR DIOXIDE,NO,,
917488,OTH,000000-00-0,,5,GALLON(S),CRANK CASE OIL,YES,0,UNKNOWN AMOUNT
917490,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TRICHLOROPHENOL,NO,,
917491,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HYDROGEN,NO,,
917492,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,NO,,
917493,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
917494,OTH,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN JET FUEL,YES,0,UNKNOWN AMOUNT
917496,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
917497,OOD,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 1-D",UNKNOWN,0,GALLON(S)
917498,OTH,000000-00-0,,1,QUART(S),TURBAN OIL,YES,0,UNKNOWN AMOUNT
917499,OOD,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
917500,OTW,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2",YES,0,UNKNOWN AMOUNT
917501,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917502,OTH,000000-00-0,,1,GALLON(S),STERN FLUID,YES,1,GALLON(S)
917503,NCC,000000-00-0,,95,BARREL(S),WASTE WATER,NO,,
917503,OTH,000000-00-0,,5,BARREL(S), SLOP OIL,NO,,
917504,GAS,000000-00-0,,2000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
917505,OTH,000000-00-0,,0.5,GALLON(S),OTHER OIL (LIGHT CYCLE OIL),YES,1,PINT(S)
917508,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917509,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917510,ODS,000000-00-0,,60,GALLON(S),OIL: DIESEL,YES,30,GALLON(S)
917510,OTH,000000-00-0,,4000,POUND(S),ASPHALT AND OIL MIXTURE,YES,1000,POUND(S)
917511,OHY,000000-00-0,,1,CUP(S),HYDRAULIC OIL,YES,1,CUP(S)
917513,OUN,000000-00-0,,0,GALLON(S),UNKNOWN OIL,YES,0,GALLON(S)
917514,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917515,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN DIOXIDE,NO,,
917515,NTX,010102-43-9,,0,UNKNOWN AMOUNT,NITRIC OXIDE,NO,,
917517,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,NO,,
917518,NCC,000000-00-0,,50,GALLON(S),"UN3266, WASTE CORROSIVE LIQUID, BASIC, INORGANIC, N.O.S., 8, PGII",NO,,
917519,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
917523,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917524,GAS,000000-00-0,,144,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
917527,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GARBAGE FROM 1938,UNKNOWN,0,UNKNOWN AMOUNT
917527,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
917528,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917529,GAS,000000-00-0,,20,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
917530,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917531,ONG,000000-00-0,,17700,CUBIC FEET,NATURAL GAS,NO,,
917533,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917534,OMT,000000-00-0,,0,GALLON(S),"OIL, MISC: MOTOR",UNKNOWN,0,GALLON(S)
917535,NCC,000000-00-0,,1,QUART(S),LEACHATE,NO,,
917536,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917537,OIL,000000-00-0,,0.1125,GALLON(S),OIL: CRUDE,YES,0.1125,GALLON(S)
917540,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
917542,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
917543,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,CUP(S)
917544,OIL,000000-00-0,,1.5,BARREL(S),OIL: CRUDE,NO,,
917545,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,YES,1,QUART(S)
917546,JPE,000000-00-0,,10,GALLON(S),JET FUEL: JP-8,NO,,
917548,GAS,000000-00-0,,5,DROP(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,5,DROP(S)
917549,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,NO,,
917550,SFD,000000-00-0,,730,POUND(S),SULFUR DIOXIDE,NO,,
917551,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917552,OUN,000000-00-0,,1,GALLON(S),UNKNOWN OIL,YES,1,GALLON(S)
917553,NCC,000000-00-0,,0.1,LITER(S),SOOT,YES,0.1,LITER(S)
917554,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917555,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917557,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,1,GALLON(S)
917558,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917559,ODS,000000-00-0,,12,GALLON(S),OIL: DIESEL,YES,12,GALLON(S)
917560,OTH,000000-00-0,,5,GALLON(S),OTHER OIL(CUTTING OIL),YES,0,UNKNOWN AMOUNT
917561,ODS,000000-00-0,,0.5,PINT(S),OIL: DIESEL,YES,0.5,PINT(S)
917562,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ANIMAL WASTE CONTAMINATED WATER,NO,,
917563,SFA,007664-93-9,,0,UNKNOWN AMOUNT,SULFURIC ACID,YES,0,UNKNOWN AMOUNT
917563,FSF,010028-22-5,,0,UNKNOWN AMOUNT,FERRIC SULFATE,YES,0,UNKNOWN AMOUNT
917563,ABF,001341-49-7,,0,UNKNOWN AMOUNT,AMMONIUM BIFLUORIDE,YES,0,UNKNOWN AMOUNT
917564,NCC,000000-00-0,,0,UNKNOWN AMOUNT,MISC BATTERY MATERIALS,NO,,
917565,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,2,GALLON(S)
917566,OTW,000000-00-0,,250,GALLON(S),"OIL, FUEL: NO. 2",NO,,
917567,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
917568,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,YES,5,GALLON(S)
917569,AMA,007664-41-7,,50,POUND(S),"AMMONIA, ANHYDROUS",NO,,
917570,OMN,000000-00-0,,20,GALLON(S),"OIL, MISC: MINERAL",YES,1,GALLON(S)
917571,OWA,000000-00-0,,0.002,GALLON(S),WASTE OIL,YES,0.002,GALLON(S)
917572,OTH,000000-00-0,,0.25,TEASPOON(S),BUNKER OIL,YES,0.25,TEASPOON(S)
917573,OHY,000000-00-0,,24,OUNCE(S),HYDRAULIC OIL,NO,,
917575,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917576,OTH,000000-00-0,,236,POUND(S),OTHER OIL(VAPOR FROM REFINERY SLOP OIL),NO,,
917578,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917579,OTH,000000-00-0,,1.5,GALLON(S),PAINT THINNER,YES,1.5,GALLON(S)
917580,ODS,000000-00-0,,74957.17,POUND(S),OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
917581,HPO,000000-00-0,,55,GALLON(S),HYDROGEN PEROXIDE,NO,,
917582,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917583,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL,YES,0,UNKNOWN AMOUNT
917584,NCC,000000-00-0,,1100,GALLON(S),STYRENE ACRYLIC COPOLYMER EMULSION,NO,,
917584,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
917584,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
917585,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL (ANTI-FREEZE),NO,,
917588,OIL,000000-00-0,,5,BARREL(S),OIL: CRUDE,YES,0,UNKNOWN AMOUNT
917588,NCC,000000-00-0,,60,BARREL(S),PRODUCED WATER,YES,0,UNKNOWN AMOUNT
917589,OTH,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,YES,0,UNKNOWN AMOUNT
917590,OWA,000000-00-0,,0.02,GALLON(S),WASTE OIL,YES,0.02,GALLON(S)
917591,NCC,000000-00-0,,8380.42,POUND(S),NITROUS OXIDE AND NITROUS DIOXIDE MIXTURE,NO,,
917592,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917593,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
917594,NCC,000000-00-0,,9302.02,POUND(S),NITROUS OXIDE AND NITROUS DIOXIDE MIXTURE,NO,,
917595,OMN,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MINERAL",UNKNOWN,0,UNKNOWN AMOUNT
917596,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SCALE INHIBITOR FOR PIPING SYSTEM,YES,0,UNKNOWN AMOUNT
917597,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
917598,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
917599,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917600,OTF,000000-00-0,,30,GALLON(S),"OIL, MISC: TRANSFORMER",YES,30,GALLON(S)
917600,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,YES,0,UNKNOWN AMOUNT
917601,OSX,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 6",YES,0,UNKNOWN AMOUNT
917602,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
917604,OOD,000000-00-0,,1800,GALLON(S),"OIL, FUEL: NO. 1-D",YES,1800,GALLON(S)
917605,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
917606,BDI,000000-00-0,,15,POUND(S),BUTADIENE,NO,,
917607,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917608,OIL,000000-00-0,,0.026,GALLON(S),OIL: CRUDE,YES,0.026,GALLON(S)
917609,NCC,000000-00-0,,50,GALLON(S),RAW SOYBEAN SOAP STOCK,NO,,
917610,OIL,000000-00-0,,0.04,GALLON(S),OIL: CRUDE,YES,0.04,GALLON(S)
917610,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PRODUCED WATER,YES,0,UNKNOWN AMOUNT
917611,OIL,000000-00-0,,0.02,GALLON(S),OIL: CRUDE,YES,0.02,GALLON(S)
917612,OIL,000000-00-0,,0.011,GALLON(S),OIL: CRUDE,YES,0.011,GALLON(S)
917613,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AMMONIA LIKE ODOR,NO,,
917614,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
917616,OHY,000000-00-0,,15,GALLON(S),HYDRAULIC OIL,NO,,
917617,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
917618,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917619,ODS,000000-00-0,,1,CUP(S),OIL: DIESEL,YES,1,CUP(S)
917620,OMN,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MINERAL(UNKNOWN PCB)",YES,0,UNKNOWN AMOUNT
917621,OUN,000000-00-0,,0.75,BARREL(S),UNKNOWN OIL,NO,,
917622,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917624,OTW,000000-00-0,,2,TABLESPOON(S),"OIL, FUEL: NO. 2",YES,2,TABLESPOON(S)
917625,NCC,000000-00-0,,206000,GALLON(S),PROCESSED WATER,YES,0,UNKNOWN AMOUNT
917626,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
917627,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917628,OUN,000000-00-0,,0.009,GALLON(S),UNKNOWN OIL,YES,0.009,GALLON(S)
917629,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
917629,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PLATING ACID,NO,,
917630,OIL,000000-00-0,,0.01,GALLON(S),OIL: CRUDE,YES,0.01,GALLON(S)
917631,OUN,000000-00-0,,25,GALLON(S),UNKNOWN OIL,YES,25,GALLON(S)
917632,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917633,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
917634,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917635,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917636,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
917637,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,1,QUART(S)
917638,BNZ,000071-43-2,,10,POUND(S),BENZENE,NO,,
917638,BDI,000000-00-0,,10,POUND(S),BUTADIENE,NO,,
917639,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917640,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917641,DRM,000000-00-0,,0,UNKNOWN AMOUNT,DRILLING MUD (LOW TOXICITY),YES,0,UNKNOWN AMOUNT
917642,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
917643,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
917644,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
917646,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,YES,30,GALLON(S)
917648,OTH,000000-00-0,,0.5,TEASPOON(S),BUNKER OIL,YES,0.5,TEASPOON(S)
917651,OHY,000000-00-0,,0.5,CUP(S),HYDRAULIC OIL,YES,0.25,CUP(S)
917653,GAS,000000-00-0,,140,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
917654,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,NO,,
917655,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
917656,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
